id,calories,proteins,fat,carbohydrate,name,image
1178,36,3.5,0.1,5.1,Susu Skim (tak berlemak),https://www.frieslandcampinainstitute.com/uploads/sites/23/2023/01/Bottle-and-glass-of-milk-1540x1540-1.jpg
1179,359,35.6,1,52,Susu skim bubuk,https://nilaigizi.com/assets/images/produk/produk_1535867844.jpg
1180,36,3.5,0.1,5.1,Susu skim segar,https://ceklist.id/wp-content/uploads/2023/02/Merk-Susu-Skim.jpg
1181,87,5.3,5.2,6.3,Susupan,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/09/plant-leaf-flower-green-botany-f-20210809091749.jpg
1182,90,1.5,0.1,21.9,Suweg kukus,https://assets.kompasiana.com/items/album/2020/06/07/img-20200607-072648-5edcc27dd541df08575a4ac2.jpg
1183,69,1,0.1,15.7,Suweg mentah,https://cdn.idntimes.com/content-images/post/20210303/jimikanda1-75d34d7a3b793cc5fa6a26da69daca26_600x400.png
1184,74,1.4,0.1,17.2,Suweg talas segar,https://www.greeners.co/wp-content/uploads/2015/11/Flora_Suweg_Berbau_Namun_Tinggi_Serat.jpg
1185,347,0.5,0.9,84.2,Suwir-suwir,https://inagi.co.id/wp-content/uploads/2023/03/Ayam-Suwir-Pedas-Awet.jpg
1186,68,7.8,4.6,1.6,Tahu,https://asset.kompas.com/crops/uYkv1kqUtpcan5FRV1iCLgCWf40=/0x0:1000x667/750x500/data/photo/2021/07/19/60f51d62438f6.jpg
1187,115,9.7,8.5,2.5,Tahu goreng,https://img-global.cpcdn.com/recipes/33285f91f3b22e50/1200x630cq70/photo.jpg
1188,328,12.6,19.9,24.6,Tahu telur,https://resepkoki.id/wp-content/uploads/2021/09/Resep-Tahu-Telur.jpg
1189,148,13.8,8.5,4,Takwa,https://cdn.idntimes.com/content-images/community/2020/10/118291206-1002092246870647-2962160802061132133-n-1-5c6484eccc2b0af148d9d1c7e92d2417.jpg
1190,120,1.5,0.3,28.2,Talas bogor kukus,https://img-global.cpcdn.com/recipes/efaf364743906d68/680x482cq70/urab-talas-bogor-kukus-foto-resep-utama.jpg
1191,163,2.3,0.5,36.4,Talas pontianak segar,https://idnmedis.com/wp-content/uploads/2020/05/talas-pontianak.jpg
1192,115,1.8,0.5,25.9,Talas viqueque segar,https://filebroker-cdn.lazada.co.id/kf/S36df2a3bd2044060b1b78bd604a0d0343.jpg
1193,120,1.5,0.3,28.2,Tales kukus,https://img-global.cpcdn.com/recipes/4d7f0cb55d14e0f7/1200x630cq70/photo.jpg
1194,98,1.9,0.2,23.7,Tales mentah,https://asset.kompas.com/crops/vYFaxgHARhcHnYdEFwCFjqrKG-I=/0x7:640x434/780x390/data/photo/2020/12/21/5fe0650372553.jpeg
1195,166,10.4,4.9,24.1,Taoco,https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/4090_bumbu-taoco-hasil-fermentasi-kedelai-foto-resepkokiid.jpg
1196,88,3.2,2.1,14,Taoge goreng,https://img.kurio.network/bmizo0RfhrurmaxfSXqouGMMD2s=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/26/55ee220c-cf46-492e-8d45-58bc5fd972b2.jpe
1197,76,9,2.6,6.4,Taoge kacang kedelai segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/9/b10822c1-c409-49e0-af47-21f97ea066ce.jpg
1198,28,3,0.8,4,Taoge seduh,https://cdn0-production-images-kly.akamaized.net/-77hgKOWZanv0lvl_cqqeAG1VZo=/303x0:1636x1333/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3330261/original/062050000_1608607406-tumisan.jpg
1199,34,3.7,1.2,4.3,Taoge segar,https://res.cloudinary.com/dk0z4ums3/image/upload/v1630045137/attached_image/di-balik-manfaat-toge-kenali-bahaya-dan-cara-mengonsumsinya.jpg
1200,104,12.9,6.8,1.2,Taokoa,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/IDITE2021111912351603278/detail/menueditor_item_e1237876ae9e45b29d3acb67ec0e20c1_1637325144124368426.webp
1201,99,1.7,0.3,22.4,Tapai beras,https://assets-a1.kompasiana.com/items/album/2018/12/14/gambut-2-5c13825843322f55871e7493.jpg?t=o&v=780
1202,166,3.8,1,34.4,Tapai ketan hitam,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14105431/Adakah-Manfaat-Tape-Ketan-Hitam-bagi-Kesehatan-Ini-Faktanya.jpg
1203,172,3,0.5,37.5,Tapai ketan putih,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/05/16/275251457.jpg
1204,169,1.4,0.3,40.2,Tapai singkong,https://res.cloudinary.com/dk0z4ums3/image/upload/v1674095060/attached_image/7-manfaat-tape-singkong-untuk-kesehatan-yang-perlu-diketahui.jpg
1205,358,7.5,4.3,70.4,Tauco cap DAS cake,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/9/d62d5182-bae6-4679-a274-61c273ed1d2e.jpg
1206,277,9.1,4.7,49.6,Tauji cap singa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz6GB9p8gcMwSb6D2DeobvcftuMyU0dTpJvSF_3e-Cem05oOv-h9InQB9WZUHEz50fWSo&usqp=CAU
1207,25,4.6,0.4,3,Tebu Terubuk,https://www.mongabay.co.id/wp-content/uploads/2022/03/Sayur-lilin1-768x512.jpg
1208,83,10.4,3.4,2.8,Tedong pallu basa masakan,https://asset.kompas.com/crops/umv3qaizqafuWSMx2OBnveCqTE4=/0x0:1000x667/750x500/data/photo/2021/03/06/6043b395197ed.jpg
1209,132,19.5,0.7,67.8,Teh,https://cdn1-production-images-kly.akamaized.net/0mr7Bl0tJoy6whDPHW46kSVfb_k=/973x0:4142x3169/1200x1200/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2981642/original/004479000_1575020680-peppermint-tea-on-teacup-1417945.jpg
1210,300,28.3,4.8,53.6,Teh hijau daun kering,https://nilaigizi.com/assets/images/produk/produk_1535874581.jpg
1211,299,24.1,3.5,59,Teh melati daun kering,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/grid/original/63018_teh-melati.jpg
1212,34,2,0.1,7.9,Tekokak,https://redaksi.inibaru.id/nuploads/4/takokak2.jpg
1213,294,8.3,1.7,72.6,Tekokak kering,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158.jpg
1214,53,1.9,0.9,9.4,Tekwan,https://cdn0-production-images-kly.akamaized.net/j6uieBQwJPfQO1YqUyADA34MfBA=/0x355:667x731/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3402174/original/073058800_1615863502-shutterstock_1597851637.jpg
1215,162,12.8,11.5,0.7,Telur Ayam,https://asset.kompas.com/crops/WYVtX9H9wYlXZDwLmMqHiw2ZJc4=/0x7:740x500/750x500/data/photo/2020/11/13/5fae4aae98da3.jpg
1216,361,19.3,31.9,0.7,Telur Ayam bagian kuning,https://assets.hops.id/crop/0x0:0x0/750x500/webp/photo/hops/2020/08/different-egg-yolk-colors.jpg
1217,50,10.8,0,0.8,Telur Ayam bagian putih,https://res.cloudinary.com/dk0z4ums3/image/upload/v1539314113/attached_image/beragam-khasiat-putih-telur-yang-bisa-didapatkan-tubuh.jpg
1218,383,15.1,32.9,8.3,Telur Ayam ceplok,https://asset.kompas.com/crops/iCoT-Kr0xhu1V1MGOEhihIfgbYk=/0x0:498x332/750x500/data/photo/2020/02/07/5e3d3ae57251e.jpg
1219,251,16.3,19.4,1.4,Telur Ayam dadar,https://awsimages.detik.net.id/community/media/visual/2022/05/07/resep-telur-dadar-ayam_43.jpeg?w=700&q=90
1220,179,13.6,13.3,4.4,"Telur ayam kampung ",https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg
1221,386,17,35,0.8,Telur bebek bagian kuning segar,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/24/2217151674.jpg
1222,54,11,0,0.8,Telur Bebek bagian putih,https://m.ftscrt.com/food/d6ddfb94-7dad-4739-a886-7aa119947f16_lg_sq.jpg
1223,54,11,0,0.8,Telur bebek bagian putih segar,https://images.genpi.co/uploads/data/images/2021/landy%20cantik/telur%20bebek%20freepik.jpg
1224,320,15.1,30.5,0.9,Telur Bebek ceplok,https://statik.tempo.co/data/2020/06/02/id_942491/942491_720.jpg
1225,301,20,23.7,0,Telur Bebek dadar,https://cdn0-production-images-kly.akamaized.net/1WivGEoDIspEllYaxZHrpqkjEYQ=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2468104/original/014966900_1543254943-resep-dadar-telur-bebek-sayur-enak-dan-tidak-amis.jpg
1226,187,10.9,12.4,7.9,Telur bebek tambak segar,https://www.jagel.id/api/listimage/v/Telur-Bebek-Tambak-0-9195c7316763f2dc.jpg
1227,195,13.6,13.6,1.4,Telur Bebek telur asin,https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg
1228,116,10.7,7,1.6,Telur burung puyuh segar,https://img.celebrities.id/okz/700/5Mzp26/master_j6A38lc90K_1541_telur_burung_puyuh.jpg
1229,144,12,10.2,0,Telur Penyu,https://awsimages.detik.net.id/community/media/visual/2020/07/02/telur-penyu-4.jpeg?w=700&q=90
1230,425,31,28,10,Telur Terubuk,https://lovepeaceveggiefood.files.wordpress.com/2020/09/screenshot_2020-09-18-19-57-07-39.jpg
1231,119,4.4,3.5,18.3,Tempe bongkrek,https://cdns.klimg.com/merdeka.com/i/w/news/2021/07/17/1330783/540x270/mengenal-bongkrek-tempe-khas-banyumas-yang-picu-keracunan-massal-di-zaman-belanda.jpg
1232,73,5.7,1.3,4.2,Tempe Gembus,https://upload.wikimedia.org/wikipedia/commons/1/1e/Tempe_gembus_160130-0345B_rwk.JPG
1233,76,6.8,0.7,10.6,Tempe gembus yogya,https://4.bp.blogspot.com/-tqStQqYUK1Q/Vh9Foo8mRLI/AAAAAAAABx8/FUfvHGudfcM/s1600/Resep%2BTempe%2BGembus%2BBacem%2BKhas%2BJogja.JPG
1234,328,18.4,23.2,12.8,"Tempe Goreng ",https://asset.kompas.com/crops/tnGS6LHPv4vxzDYTS-JJdLXBrjo=/0x41:1000x708/1200x800/data/photo/2020/04/01/5e841eccea33c.jpg
1235,139,12.5,0.8,21.9,Tempe kacang babi,https://img-global.cpcdn.com/recipes/62342621c06b498b/680x482cq70/kering-tempe-kacang-foto-resep-utama.jpg
1236,212,17.5,10,12.9,Tempe kacang belimbing,https://img.mbizmarket.co.id/products/thumbs/800x800/2020/12/03/c8d8e10380091aadfd2bbb85c05ad2a3.jpg
1237,143,12,5.5,11.4,Tempe kedelai + jagung,https://assets-a1.kompasiana.com/items/album/2020/11/18/u2-jpg-5fb531c43a700371b34a9672.jpg
1238,350,24.5,26.6,10.4,Tempe kedelai murni goreng,https://media.hitekno.com/thumbs/2020/02/24/21141-ilustrasi-tempe-goreng-shutterstock/730x480-img-21141-ilustrasi-tempe-goreng-shutterstock.jpg
1239,201,20.8,8.8,13.5,Tempe kedelai murni mentah,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/05/21/1308867495jpg-20210521022319.jpg
1240,141,10.2,1.3,23.2,Tempe koro benguk,https://cdn-2.tstatic.net/makassar/foto/bank/images/hasil-olahan-tempe-koro-benguk-1-142022.jpg
1241,146,11.7,2.3,19.6,Tempe lamtoro var. gung dengan kulit,https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg
1242,131,18,0.8,13,Tempe lamtoro var. gung tanpa kulit,https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg
1243,150,14,7.7,9.1,Tempe pasar segar,https://asset-a.grid.id/crop/0x0:0x0/360x240/photo/2020/02/06/4267088481.jpg
1244,336,20,28,7.8,Tempe pasar goreng,https://cdn.antaranews.com/cache/800x533/2021/01/23/tempe.jpg
1245,240,6,2.7,49.3,"Tempe Sayur ",https://fibercreme.com/wp-content/uploads/2021/05/tempe-lombok-ijo-santan_.jpg
1246,110,1.7,1.3,21.9,Tempoya,https://upload.wikimedia.org/wikipedia/commons/d/da/Tempoyak_Ikan_Patin_2.JPG
1247,126,1.1,2.2,25.7,Tempuyak,https://down-id.img.susercontent.com/file/ae41014cc406b3192238f3c70b27ab96
1248,355,0.7,0.2,85.2,Tepung Arrowroot,https://images.tokopedia.net/img/cache/700/product-1/2019/7/17/3324938/3324938_50c9762e-de6d-479f-8571-f624d64f47d4_1080_1080
1249,364,7,0.5,80,Tepung Beras,https://assets-a1.kompasiana.com/items/album/2020/02/28/manfaat-tepung-beras-5e58bf75097f361834666d32.jpg
1250,353,7,0.5,80,Tepung beras mentah,https://media.istockphoto.com/id/1304420353/id/foto/tepung-beras-dengan-pot-beras-mentah-di-samping-bahan-kuliner.jpg?s=612x612&w=0&k=20&c=ervEzTPBVtgBqURvnvYGn8OXhVaAlNqCSYMZSPY1uVo=
1251,353,0.8,1.7,83.6,Tepung Ganyong,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/20/11ed2c3a-4cbf-46c9-a1f6-cfc419aae9b4.jpg
1252,363,1.1,0.5,88.2,Tepung Gaplek,https://img.freepik.com/free-photo/top-view-white-flour-inside-plate-white-background-flour-dust-dough-bake-raw_140725-74825.jpg?w=1060&t=st=1684235485~exp=1684236085~hmac=1d60bc879ed765bb275e9c93fe0d3b1490efdda75be5144d6517751fab70be00
1253,355,0.7,0.2,85.2,Tepung Garut (arrowroot),"https://static.wixstatic.com/media/2e13b8_a03fa1e8610843ddb6a1532dade81046~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01/2e13b8_a03fa1e8610843ddb6a1532dade81046~mv2.jpg"
1254,364,4.5,1,83.5,Tepung Hunkwee,https://asset.kompas.com/crops/-PhMtDs3f739r-goggD3ULYWRqc=/0x0:1000x667/750x500/data/photo/2021/03/05/604233c7c6d87.jpg
1255,316,60.1,6.5,22.4,Tepung Ikan,https://unair.ac.id/wp-content/uploads/2021/05/Ilustrasi-oleh-Solusiternak-ID.jpg
1256,355,9.2,3.9,73.7,Tepung Jagung Kuning,https://thumbs.vdvc.id/olret/images/original/2022/07/21/62d900a97984b-manfaat-tepung-jagung_olret.jpg
1257,355,9.2,3.9,73.7,Tepung jagung putih,https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/30/100792539/100792539_dc308d17-cad0-4f85-af2e-44b564a788e4_512_372.jpg
1258,388,19,7.5,61.2,Tepung Jalejo,https://tabloidsinartani.com/uploads/news/images/inline/211206131405-209.jpg
1259,347,35.9,20.6,29.9,Tepung Kacang Kedelai,https://www.melatiputrajaya.com/wp-content/uploads/2021/01/Tepung-Kedelai-sumber-SehatQ.jpg
1260,347,0.3,0.1,85.6,Tepung Kentang,https://s1.bukalapak.com/bukalapak-kontenz-production/content_attachments/57746/original/kentang.jpg
1261,350,1.2,0.6,85,Tepung Mocaf,https://akcdn.detik.net.id/visual/2021/09/13/ilustrasi-ini-ya-tepung-mocaf_169.jpeg?w=650
1262,338,2.9,0.4,80.6,Tepung Pisang,https://ik.imagekit.io/10tn5i0v1n/article/ab3eb1d96440ad0ca0329136ecf5a4aa.jpeg
1263,353,0.7,0.2,84.7,Tepung Sagu,https://asset.kompas.com/crops/FkVwSp5C8ixb-J9dHKbvSD9RjUw=/32x0:1000x645/750x500/data/photo/2022/03/14/622ee03456a21.jpg
1264,326,4,0.4,76.7,Tepung Sente,https://foto.kontan.co.id/biGUfj1ASo_mL-YullfGPl08lxM=/smart/2021/05/21/2111715002p.jpg
1265,363,1.1,0.5,88.2,Tepung singkong/ Tapioka,https://jakarta.akurat.co/storage/2023/05/tentang-tepung-tapioka.jpg
1266,353,2.9,0.5,84.4,Tepung Sukun,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//103/MTA-9417298/lingkar-organik_lingkar-organik_full01.jpg
1267,509,24.6,30,36.2,Tepung Susu,https://sc04.alicdn.com/kf/HTB15ytoKXXXXXawXXXXq6xXFXXXq.jpg
1268,418,19,9,65.5,Tepung Susu Asam untuk bayi,https://welovesupermom.com/id/blog/wp-content/uploads/2022/09/Rekomendasi-Merk-Susu-Formula-yang-Baik-untuk-Pencernaan-Bayi.png
1269,362,35.6,1,52,Tepung Susu Skim,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2020/03/31/1491871723.jpg
1270,332,5.7,0.6,76.1,Tepung Tales Beneng,https://i0.wp.com/technology-indonesia.com/wp-content/uploads/2021/07/INFO-TEPUNG-TALAS.jpg?resize=700%2C544
1271,365,8.9,1.3,77.3,Tepung Terigu,https://s3.bukalapak.com/attachment/344332/kandungan_tepung_terigu_image_1.jpg
1272,354,2.8,0.6,84.4,Tepung Ubi Ungu,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//88/MTA-24103752/no_brand_tepung_organik_tepung_ubi_ungu_100gr_bubur_bayi_sehat_organic_rice_flour_murah_full01_r3k7h2n1.jpg
1273,155,22.3,2.9,9.9,Terasi,https://asset.kompas.com/crops/jBGO_GPXiL6zxMtzfNerNGedvMY=/24x0:714x460/750x500/data/photo/2020/03/20/5e74a8155e288.jpg
1274,191,33.1,3.6,6.6,Terasi dobo,https://nilaigizi.com/assets/images/produk/produk_1537342126.jpg
1275,174,30,3.5,3.5,Terasi Merah,https://asset.kompas.com/crops/kNzoeQXIRa-V9FFtm9ZWeL0o4js=/48x79:928x666/750x500/data/photo/2022/06/07/629ef2189a7d5.jpg
1276,174,30,3.5,5.6,Terasi merah,https://nilaigizi.com/assets/images/produk/produk_1537342154.jpg
1277,365,23.7,22.3,17.5,Teri balado masakan,https://t-2.tstatic.net/medan/foto/bank/images/Resep-Balado-Teri-Kacang.jpg
1278,462,39.1,32.4,3.5,Teripang dendeng mentah,https://nilaigizi.com/assets/images/produk/produk_1535784851.jpg
1279,24,1.1,0.2,5.5,Terong,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/10051516/5-manfaat-terong-ungu-yang-baik-bagi-kesehatan-halodoc.jpg
1280,285,4.3,25.7,9.5,Terong + Oncom makanan,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/11/01/3283397597.jpg
1281,39,2.3,1.9,2,Terong Asam,https://specialtyproduce.com/sppics/15816.png
1282,48,1.5,0.3,11.3,Terong Belanda,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/01/24/2611363109.jpg
1283,45,1.9,0.8,7.5,Terong hintalo segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/24/99a5903e-cbea-4dca-83d1-a03f846b8a68.jpg
1284,23,1.8,0.1,4.9,Terong kukus,https://1.bp.blogspot.com/-Geazm3gHNOw/WrJfbbzv9XI/AAAAAAAACe0/ivjlGyMEIuQKPKORmHkPF9SIluhx0Ad5ACLcBGAs/s1600/photo.jpg
1285,28,1.1,0.2,5.5,Terong segar,https://img.lovepik.com/photo/20211119/medium/lovepik-fresh-purple-eggplant-picture_500177124.jpg
1286,52,2.1,1.1,8.6,Terung belanda segar,https://asset.kompas.com/crops/Bn1N1xzzNN8WVxDd712bq0XHjOA=/0x0:1000x667/1200x800/data/photo/2020/02/29/5e5a8b75a2a83.jpg
1287,52,1.1,0.4,11.2,Terung bengkulu segar,https://cdn.antaranews.com/cache/800x533/2013/05/20130523Panen-Terong-220513.jpg
1288,25,2.1,0.1,5.3,Terung panjang,https://www.tanamlah.com/wp-content/uploads/cara-tanam-terung-109.jpg
1289,23,1.8,0.1,4.9,Terung panjang kukus,https://i1.wp.com/dailymakan.com/wp-content/uploads/2022/02/TERUNG-KUKUS-ALA-KOREA-6.jpg?ssl=1
1290,59,2.9,0.3,13.9,Tespong daun,https://www.satuharapan.com/uploads/cache/news_75102_1493715767.jpg
1291,120,2.4,0.4,26,Tim (nasi tim),https://www.mooimom.id/media/ck-uploads/2022/06/28/nasi-tim-bayi-bubur-ayam_lnEjENK.jpg
1292,33,1.2,1.3,4.1,Tinira ninahu nggaluku,https://img-global.cpcdn.com/recipes/08a46e4e4555927f/680x482cq70/lodeh-tinira-kelapa-foto-resep-utama.jpg
1293,516,17.7,49.5,0,Tinoransak masakan,https://img-global.cpcdn.com/recipes/fe8971ba42b8aded/1200x630cq70/photo.jpg
1294,355,6.2,1.2,79.8,Tipa-tipa,https://gudangilmuku.com/wp-content/uploads/2023/03/Cara-Membuat-Tipa-Tipa-Khas-Sumatera-Utara.webp
1295,353,2.4,1.1,83.4,"Tiwul  ",https://asset.kompas.com/crops/_Lav4KVP5NTBM2GTsDVtTxgCx08=/70x0:914x563/750x500/data/photo/2021/12/03/61a9f9d558fc0.jpg
1296,395,3.2,8.5,76.5,Tiwul Instan,https://grebeg.com/images/media/2020/11/large1606391454Nk2Sa26711.jpg
1297,392,5.4,28.5,28.4,Toge -Tahu makanan,https://awsimages.detik.net.id/community/media/visual/2021/09/21/resep-tumis-tahu-kuning-dan-tauge.jpeg?w=1200
1298,93.6,4.4,1.8,15.1,"Toge Goreng ",https://akcdn.detik.net.id/community/media/visual/2019/04/22/de16ca5c-a9d9-4197-a567-b818b1d59d94.jpeg?w=1208
1299,23,2.9,0.2,4.1,Toge kacang ijo,https://www.faunadanflora.com/wp-content/uploads/2016/11/Cara-Budidaya-Toge-Dengan-Mudah-Dan-Cepat-Panen.jpg
1300,35,5,0.2,5.8,Toge kacang tunggak,https://tanahkaya.com/wp-content/uploads/2019/03/Kecambah-Gandum.jpg
1301,67,9,2.6,6.4,Toge kedelai,https://arafuru.com/wp-content/uploads/2014/07/cara-membuat-tauge.jpg
1302,28,3,0.8,4,Toge seduh,https://img-global.cpcdn.com/recipes/86c113f61825b36e/680x482cq70/toge-goreng-dari-bogor-foto-resep-utama.jpg
1303,20,1,0.2,3.5,Tomat air (juice) segar,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/04/05/2356668642.jpeg
1304,20,1,0.3,4.2,Tomat Masak,https://ik.imagekit.io/dcjlghyytp1/2020/01/tomatoes-5356_1920-1.jpg?tr=f-auto
1305,24,1.3,0.5,4.7,Tomat merah segar,https://pasarsegar.co.id/wp-content/uploads/2021/02/tomat-merah.jpg
1306,24,2,0.7,3.3,Tomat muda segar,https://blog.sayurbox.com/wp-content/uploads/2020/01/tomato-4441117_1920-595x334.jpg
1307,189,11.3,15.7,0.6,Tumis bandeng,https://img.okezone.com/content/2018/04/26/298/1891625/kacang-panjang-tumis-tauge-dan-bandeng-bumbu-acar-menu-makan-siang-yang-sempurna-fPgLm3B8Js.jpg
1308,48,1.4,4.2,2.6,Tumis bayam bersantan,https://cdn1-production-images-kly.akamaized.net/4a0ttXDkFeMMNthY5iFfBhug3Ys=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3437424/original/069907400_1619146736-Bobor_Bayam_Jagung.jpg
1309,186,1.9,0.2,44.3,Ubi Cilembu,https://assets-a1.kompasiana.com/items/album/2021/11/11/img-20211111-wa0043-618cbcd606310e41062eaf72.jpg
1310,160,3.7,1.3,55.3,"Ubi Jalar Goreng ",https://resepkoki.id/wp-content/uploads/2022/03/Resep-Ubi-Goreng.jpg
1311,100,0.7,0.3,23.8,Ubi jalar kuning kukus,https://img-global.cpcdn.com/recipes/96d4a66b6b3523c4/1200x630cq70/photo.jpg
1312,119,0.5,0.4,25.1,Ubi jalar kuning segar,https://cf.shopee.co.id/file/d76a579e3447ec85dbf02a105df60529
1313,83,1.5,0.2,18.8,Ubi jalar manis segar,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/09/27/3387667169.jpg
1314,123,1.8,0.7,27.9,Ubi Jalar Merah,https://akcdn.detik.net.id/visual/2020/11/23/ilustrasi-ubi-ungu-1_169.jpeg?w=650
1315,151,1.6,0.3,35.4,Ubi jalar merah segar,https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg
1316,123,1.8,0.7,27.9,Ubi Jalar Putih,https://cdn.idntimes.com/content-images/community/2019/06/white-sweet-potatoes-1296x728-7ec7f00d7808a28366c0e5cf1c95d104.jpg
1317,114,1.4,9.6,25.6,Ubi Jalar Rebus,https://d1bpj0tv6vfxyp.cloudfront.net/articles/807337_27-11-2020_8-6-29.jpeg
1318,184,1.4,0.3,22.5,Ubi Jalar Sayur,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/jawapos/2022/11/daun-ubi-jalar.jpg
1319,108,0.5,0.4,25.6,Ubi jalar tinta/ kemayung,https://o-cdn-cas.sirclocdn.com/parenting/images/ubi-jalar_lllsrRt.width-800.format-webp.webp
1320,165,0.9,0.2,39.8,Ubi jalar tinta/ kemayung kukus,https://cdn.idntimes.com/content-images/community/2019/06/purple-yam-ftr-f836c41ea4cc37b95697e80a21b109e1.jpg
1321,82,5.8,1.3,11.7,Uceng/ bunga melinjo segar,https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/04/2328640728.jpg
1322,56,11.4,0.6,1.2,Udang besar segar,https://pasarkan.kaltaraprov.go.id/images/900/800/210829115219655ef78596-338e-4fe7-8f87-331786b072b3.jpg
1323,81,16.5,0.3,3,Udang galah segar,"https://static.wixstatic.com/media/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg/v1/fill/w_640,h_352,al_c,lg_1,q_80,enc_auto/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg"
1324,295,62.4,2.3,1.8,Udang kering,https://img.lovepik.com/photo/20211207/medium/lovepik-dried-shrimp-picture_501573420.jpg
1325,278,62.6,4.1,2.2,Udang kering mentah,https://cf.shopee.co.id/file/49eaffdb18468e87339980ffab3d60c9
1326,273,47.8,3.8,12.5,Udang papay mentah,https://img-global.cpcdn.com/recipes/c9f87393e4cf6300/680x482cq70/sambel-goreng-udang-rebon-udang-papay-foto-resep-utama.jpg
1327,91,21,0.2,0.1,Udang segar,https://asset.kompas.com/crops/z1Urz8LH3HtS9_TFNYDe-y7O2BQ=/0x0:1280x853/750x500/data/photo/2022/04/09/6250f722f0f82.jpg
1328,380,11.9,30.3,14.9,Ulat sagu panggang,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1577185515/rd2me1ecjkzvtscug50l.jpg"
1329,241,5.8,21.6,5.8,Ulat sagu segar,https://res.cloudinary.com/dk0z4ums3/image/upload/v1643715515/attached_image/6-manfaat-ulat-sagu-bagi-kesehatan-yang-sayang-untuk-dilewatkan.jpg
